timestamp,vehicle,ward,phase,location_name,latitude,longitude
2025-09-06 09:04:00,HR13P4314,28,TRAVEL_OUT,shanti nagar,28.449735,77.026256
2025-09-06 09:05:00,HR13P4314,28,TRAVEL_OUT,shanti nagar,28.450133,77.025256
2025-09-06 09:06:00,HR13P4314,28,TRAVEL_OUT,shanti nagar,28.449736,77.025079
2025-09-06 09:07:00,HR13P4314,28,TRAVEL_OUT,shanti nagar,28.449328,77.024931
2025-09-06 09:08:00,HR13P4314,28,TRAVEL_OUT,shanti nagar,28.448921,77.024781
2025-09-06 09:09:00,HR13P4314,28,TRAVEL_OUT,shanti nagar,28.448514,77.024631
2025-09-06 09:10:00,HR13P4314,28,TRAVEL_OUT,shanti nagar,28.448235,77.024763
2025-09-06 09:11:00,HR13P4314,28,TRAVEL_OUT,shanti nagar,28.448107,77.025227
2025-09-06 09:12:00,HR13P4314,28,TRAVEL_OUT,shanti nagar,28.447979,77.025691
2025-09-06 09:13:00,HR13P4314,28,TRAVEL_OUT,shanti nagar,28.447851,77.026155
2025-09-06 09:14:00,HR13P4314,28,TRAVEL_OUT,shanti nagar,28.447723,77.026619
2025-09-06 09:15:00,HR13P4314,28,TRAVEL_OUT,shanti nagar,28.447587,77.027080
2025-09-06 09:16:00,HR13P4314,28,TRAVEL_OUT,shanti nagar,28.447447,77.027540
2025-09-06 09:17:00,HR13P4314,28,TRAVEL_OUT,shanti nagar,28.447307,77.028000
2025-09-06 09:18:00,HR13P4314,28,TRAVEL_OUT,shanti nagar,28.447558,77.028387
2025-09-06 09:19:00,HR13P4314,28,TRAVEL_OUT,shanti nagar,28.447712,77.028841
2025-09-06 09:20:00,HR13P4314,28,TRAVEL_OUT,shanti nagar,28.447876,77.029290
2025-09-06 09:21:00,HR13P4314,28,TRAVEL_OUT,shanti nagar,28.448042,77.029738
2025-09-06 09:22:00,HR13P4314,28,TRAVEL_OUT,shanti nagar,28.448432,77.029591
2025-09-06 09:23:00,HR13P4314,28,TRAVEL_OUT,shanti nagar,28.448736,77.029675
2025-09-06 09:24:00,HR13P4314,28,TRAVEL_OUT,shanti nagar,28.449039,77.029789
2025-09-06 09:23:00,HR13P4314,28,WORKING,shanti nagar,28.449234,77.029090
2025-09-06 09:24:00,HR13P4314,28,WORKING,shanti nagar,28.449255,77.029106
2025-09-06 09:25:00,HR13P4314,28,WORKING,shanti nagar,28.449280,77.029116
2025-09-06 09:26:00,HR13P4314,28,WORKING,shanti nagar,28.449292,77.029155
2025-09-06 09:27:00,HR13P4314,28,WORKING,shanti nagar,28.449292,77.029194
2025-09-06 09:28:00,HR13P4314,28,WORKING,shanti nagar,28.449300,77.029225
2025-09-06 09:29:00,HR13P4314,28,WORKING,shanti nagar,28.449300,77.029263
2025-09-06 09:30:00,HR13P4314,28,WORKING,shanti nagar,28.449309,77.029293
2025-09-06 09:31:00,HR13P4314,28,WORKING,shanti nagar,28.449309,77.029331
2025-09-06 09:32:00,HR13P4314,28,WORKING,shanti nagar,28.449317,77.029365
2025-09-06 09:33:00,HR13P4314,28,WORKING,shanti nagar,28.449318,77.029397
2025-09-06 09:34:00,HR13P4314,28,WORKING,shanti nagar,28.449328,77.029428
2025-09-06 09:35:00,HR13P4314,28,WORKING,shanti nagar,28.449327,77.029468
2025-09-06 09:36:00,HR13P4314,28,WORKING,shanti nagar,28.449336,77.029499
2025-09-06 09:37:00,HR13P4314,28,WORKING,shanti nagar,28.449337,77.029534
2025-09-06 09:38:00,HR13P4314,28,WORKING,shanti nagar,28.449345,77.029569
2025-09-06 09:39:00,HR13P4314,28,WORKING,shanti nagar,28.449347,77.029599
2025-09-06 09:40:00,HR13P4314,28,WORKING,shanti nagar,28.449337,77.029625
2025-09-06 09:41:00,HR13P4314,28,WORKING,shanti nagar,28.449321,77.029659
2025-09-06 09:42:00,HR13P4314,28,WORKING,shanti nagar,28.449306,77.029680
2025-09-06 09:43:00,HR13P4314,28,WORKING,shanti nagar,28.449276,77.029696
2025-09-06 09:44:00,HR13P4314,28,WORKING,shanti nagar,28.449247,77.029705
2025-09-06 09:45:00,HR13P4314,28,WORKING,shanti nagar,28.449218,77.029719
