timestamp,vehicle,ward,phase,location_name,latitude,longitude
2025-08-24 08:53:00,RJ02EA3645,8,TRAVEL_OUT,sector-9,28.462137,76.993293
2025-08-24 08:54:00,RJ02EA3645,8,TRAVEL_OUT,sector-9,28.462164,76.993370
2025-08-24 08:55:00,RJ02EA3645,8,TRAVEL_OUT,sector-9,28.462427,76.993255
2025-08-24 08:56:00,RJ02EA3645,8,TRAVEL_OUT,sector-9,28.462590,76.993388
2025-08-24 08:57:00,RJ02EA3645,8,TRAVEL_OUT,sector-9,28.462694,76.993685
2025-08-24 08:58:00,RJ02EA3645,8,TRAVEL_OUT,sector-9,28.462803,76.993981
2025-08-24 08:59:00,RJ02EA3645,8,TRAVEL_OUT,sector-9,28.462905,76.994279
2025-08-24 09:00:00,RJ02EA3645,8,TRAVEL_OUT,sector-9,28.463006,76.994578
2025-08-24 09:01:00,RJ02EA3645,8,TRAVEL_OUT,sector-9,28.463105,76.994877
2025-08-24 09:02:00,RJ02EA3645,8,TRAVEL_OUT,sector-9,28.463205,76.995177
2025-08-24 09:03:00,RJ02EA3645,8,TRAVEL_OUT,sector-9,28.463305,76.995476
2025-08-24 09:04:00,RJ02EA3645,8,TRAVEL_OUT,sector-9,28.463405,76.995775
2025-08-24 09:05:00,RJ02EA3645,8,TRAVEL_OUT,sector-9,28.463505,76.996075
2025-08-24 09:06:00,RJ02EA3645,8,TRAVEL_OUT,sector-9,28.463391,76.996272
2025-08-24 09:07:00,RJ02EA3645,8,TRAVEL_OUT,sector-9,28.463133,76.996400
2025-08-24 09:08:00,RJ02EA3645,8,TRAVEL_OUT,sector-9,28.462869,76.996505
2025-08-24 09:09:00,RJ02EA3645,8,TRAVEL_OUT,sector-9,28.462603,76.996610
2025-08-24 09:08:00,RJ02EA3645,8,WORKING,sector-9,28.462643,76.996081
2025-08-24 09:09:00,RJ02EA3645,8,WORKING,sector-9,28.462707,76.996145
2025-08-24 09:10:00,RJ02EA3645,8,WORKING,sector-9,28.462757,76.996219
2025-08-24 09:11:00,RJ02EA3645,8,WORKING,sector-9,28.462801,76.996309
2025-08-24 09:12:00,RJ02EA3645,8,WORKING,sector-9,28.462825,76.996402
2025-08-24 09:13:00,RJ02EA3645,8,WORKING,sector-9,28.462857,76.996493
2025-08-24 09:14:00,RJ02EA3645,8,WORKING,sector-9,28.462806,76.996541
2025-08-24 09:15:00,RJ02EA3645,8,WORKING,sector-9,28.462727,76.996565
2025-08-24 09:16:00,RJ02EA3645,8,WORKING,sector-9,28.462645,76.996604
2025-08-24 09:17:00,RJ02EA3645,8,WORKING,sector-9,28.462560,76.996631
2025-08-24 09:18:00,RJ02EA3645,8,WORKING,sector-9,28.462476,76.996665
2025-08-24 09:19:00,RJ02EA3645,8,WORKING,sector-9,28.462394,76.996680
2025-08-24 09:20:00,RJ02EA3645,8,WORKING,sector-9,28.462305,76.996684
2025-08-24 09:21:00,RJ02EA3645,8,WORKING,sector-9,28.462219,76.996673
2025-08-24 09:22:00,RJ02EA3645,8,WORKING,sector-9,28.462138,76.996666
2025-08-24 09:23:00,RJ02EA3645,8,WORKING,sector-9,28.462049,76.996652
2025-08-24 09:24:00,RJ02EA3645,8,WORKING,sector-9,28.461962,76.996646
2025-08-24 09:25:00,RJ02EA3645,8,WORKING,sector-9,28.461882,76.996631
2025-08-24 09:26:00,RJ02EA3645,8,WORKING,sector-9,28.461789,76.996626
2025-08-24 09:27:00,RJ02EA3645,8,WORKING,sector-9,28.461703,76.996614
2025-08-24 09:28:00,RJ02EA3645,8,WORKING,sector-9,28.461623,76.996608
2025-08-24 09:29:00,RJ02EA3645,8,WORKING,sector-9,28.461533,76.996594
2025-08-24 09:30:00,RJ02EA3645,8,WORKING,sector-9,28.461447,76.996587
2025-08-24 09:31:00,RJ02EA3645,8,WORKING,sector-9,28.461361,76.996573
2025-08-24 09:32:00,RJ02EA3645,8,WORKING,sector-9,28.461274,76.996565
2025-08-24 09:33:00,RJ02EA3645,8,WORKING,sector-9,28.461188,76.996552
2025-08-24 09:34:00,RJ02EA3645,8,WORKING,sector-9,28.461103,76.996544
2025-08-24 09:35:00,RJ02EA3645,8,WORKING,sector-9,28.461022,76.996532
2025-08-24 09:36:00,RJ02EA3645,8,WORKING,sector-9,28.460937,76.996538
2025-08-24 09:37:00,RJ02EA3645,8,WORKING,sector-9,28.460843,76.996541
2025-08-24 09:38:00,RJ02EA3645,8,WORKING,sector-9,28.460763,76.996557
2025-08-24 09:39:00,RJ02EA3645,8,WORKING,sector-9,28.460677,76.996573
2025-08-24 09:40:00,RJ02EA3645,8,WORKING,sector-9,28.460594,76.996605
2025-08-24 09:41:00,RJ02EA3645,8,WORKING,sector-9,28.460515,76.996632
2025-08-24 09:42:00,RJ02EA3645,8,WORKING,sector-9,28.460579,76.996597
2025-08-24 09:43:00,RJ02EA3645,8,WORKING,sector-9,28.460662,76.996574
2025-08-24 09:44:00,RJ02EA3645,8,WORKING,sector-9,28.460742,76.996549
2025-08-24 09:45:00,RJ02EA3645,8,WORKING,sector-9,28.460829,76.996544
2025-08-24 09:46:00,RJ02EA3645,8,WORKING,sector-9,28.460919,76.996533
2025-08-24 09:47:00,RJ02EA3645,8,WORKING,sector-9,28.461001,76.996537
2025-08-24 09:48:00,RJ02EA3645,8,WORKING,sector-9,28.461092,76.996542
2025-08-24 09:49:00,RJ02EA3645,8,WORKING,sector-9,28.461172,76.996557
2025-08-24 09:50:00,RJ02EA3645,8,WORKING,sector-9,28.461262,76.996563
2025-08-24 09:51:00,RJ02EA3645,8,WORKING,sector-9,28.461347,76.996577
2025-08-24 09:52:00,RJ02EA3645,8,WORKING,sector-9,28.461434,76.996584
2025-08-24 09:53:00,RJ02EA3645,8,WORKING,sector-9,28.461521,76.996598
2025-08-24 09:54:00,RJ02EA3645,8,WORKING,sector-9,28.461608,76.996605
2025-08-24 09:55:00,RJ02EA3645,8,WORKING,sector-9,28.461690,76.996618
2025-08-24 09:56:00,RJ02EA3645,8,WORKING,sector-9,28.461776,76.996624
2025-08-24 09:57:00,RJ02EA3645,8,WORKING,sector-9,28.461860,76.996639
2025-08-24 09:58:00,RJ02EA3645,8,WORKING,sector-9,28.461945,76.996643
2025-08-24 09:59:00,RJ02EA3645,8,WORKING,sector-9,28.462034,76.996657
2025-08-24 10:00:00,RJ02EA3645,8,WORKING,sector-9,28.462121,76.996663
2025-08-24 10:01:00,RJ02EA3645,8,WORKING,sector-9,28.462207,76.996677
2025-08-24 10:02:00,RJ02EA3645,8,WORKING,sector-9,28.462289,76.996680
2025-08-24 10:03:00,RJ02EA3645,8,WORKING,sector-9,28.462379,76.996683
2025-08-24 10:04:00,RJ02EA3645,8,WORKING,sector-9,28.462460,76.996658
2025-08-24 10:05:00,RJ02EA3645,8,WORKING,sector-9,28.462544,76.996631
2025-08-24 10:06:00,RJ02EA3645,8,WORKING,sector-9,28.462630,76.996596
2025-08-24 10:07:00,RJ02EA3645,8,WORKING,sector-9,28.462709,76.996565
2025-08-24 10:08:00,RJ02EA3645,8,WORKING,sector-9,28.462789,76.996528
2025-08-24 10:09:00,RJ02EA3645,8,WORKING,sector-9,28.462850,76.996487
2025-08-24 10:10:00,RJ02EA3645,8,WORKING,sector-9,28.462835,76.996388
2025-08-24 10:11:00,RJ02EA3645,8,WORKING,sector-9,28.462804,76.996298
2025-08-24 10:12:00,RJ02EA3645,8,WORKING,sector-9,28.462775,76.996206
2025-08-24 10:13:00,RJ02EA3645,8,WORKING,sector-9,28.462720,76.996129
2025-08-24 10:14:00,RJ02EA3645,8,WORKING,sector-9,28.462653,76.996079
2025-08-24 10:15:00,RJ02EA3645,8,WORKING,sector-9,28.462709,76.996144
2025-08-24 10:16:00,RJ02EA3645,8,WORKING,sector-9,28.462762,76.996216
2025-08-24 10:17:00,RJ02EA3645,8,WORKING,sector-9,28.462802,76.996306
2025-08-24 10:18:00,RJ02EA3645,8,WORKING,sector-9,28.462825,76.996402
2025-08-24 10:19:00,RJ02EA3645,8,WORKING,sector-9,28.462857,76.996493
2025-08-24 10:20:00,RJ02EA3645,8,WORKING,sector-9,28.462800,76.996536
2025-08-24 10:21:00,RJ02EA3645,8,WORKING,sector-9,28.462723,76.996565
2025-08-24 10:22:00,RJ02EA3645,8,WORKING,sector-9,28.462642,76.996603
2025-08-24 10:23:00,RJ02EA3645,8,WORKING,sector-9,28.462562,76.996631
2025-08-24 10:24:00,RJ02EA3645,8,WORKING,sector-9,28.462477,76.996666
2025-08-24 10:25:00,RJ02EA3645,8,WORKING,sector-9,28.462395,76.996680
2025-08-24 10:26:00,RJ02EA3645,8,WORKING,sector-9,28.462305,76.996684
2025-08-24 10:27:00,RJ02EA3645,8,BREAK,sector-9,28.462305,76.996684
2025-08-24 10:28:00,RJ02EA3645,8,BREAK,sector-9,28.462305,76.996684
2025-08-24 10:29:00,RJ02EA3645,8,BREAK,sector-9,28.462305,76.996684
2025-08-24 10:30:00,RJ02EA3645,8,BREAK,sector-9,28.462305,76.996684
2025-08-24 10:31:00,RJ02EA3645,8,BREAK,sector-9,28.462305,76.996684
2025-08-24 10:32:00,RJ02EA3645,8,BREAK,sector-9,28.462305,76.996684
2025-08-24 10:33:00,RJ02EA3645,8,BREAK,sector-9,28.462305,76.996684
2025-08-24 10:34:00,RJ02EA3645,8,BREAK,sector-9,28.462305,76.996684
2025-08-24 10:35:00,RJ02EA3645,8,BREAK,sector-9,28.462305,76.996684
2025-08-24 10:36:00,RJ02EA3645,8,BREAK,sector-9,28.462305,76.996684
2025-08-24 10:37:00,RJ02EA3645,8,WORKING,sector-9,28.462224,76.996671
2025-08-24 10:38:00,RJ02EA3645,8,WORKING,sector-9,28.462138,76.996666
2025-08-24 10:39:00,RJ02EA3645,8,WORKING,sector-9,28.462054,76.996651
2025-08-24 10:40:00,RJ02EA3645,8,WORKING,sector-9,28.461967,76.996647
2025-08-24 10:41:00,RJ02EA3645,8,WORKING,sector-9,28.461879,76.996632
2025-08-24 10:42:00,RJ02EA3645,8,WORKING,sector-9,28.461792,76.996627
2025-08-24 10:43:00,RJ02EA3645,8,WORKING,sector-9,28.461709,76.996612
2025-08-24 10:44:00,RJ02EA3645,8,WORKING,sector-9,28.461620,76.996608
2025-08-24 10:45:00,RJ02EA3645,8,WORKING,sector-9,28.461534,76.996594
2025-08-24 10:46:00,RJ02EA3645,8,WORKING,sector-9,28.461452,76.996587
2025-08-24 10:47:00,RJ02EA3645,8,WORKING,sector-9,28.461361,76.996573
2025-08-24 10:48:00,RJ02EA3645,8,WORKING,sector-9,28.461277,76.996565
